place_id,installed,temporary,install_date,removal_date,common_name,locked,terminal_name
BikePoints_736,true,false,1385472900000,,"Queensdale Road, Shepherd's Bush",false,300088
BikePoints_737,true,false,1385554620000,,"Fulham Broadway, Walham Green",false,300086
BikePoints_738,true,false,1385563380000,,"Imperial Road, Sands End",false,300087
BikePoints_739,true,false,1385631000000,,"Hortensia Road, West Brompton",false,300091
BikePoints_740,true,false,1385635440000,,"Sirdar Road, Avondale",false,300084
BikePoints_741,true,false,1385640120000,,"Freston Road, Avondale",false,300085
BikePoints_742,true,false,1385649540000,,"Blenheim Crescent, Ladbroke Grove",false,300090
BikePoints_743,true,false,1385723700000,,"Oxford Road, Putney",false,300078
BikePoints_744,true,false,1385729760000,,"Ingrave Street, Clapham Junction",false,300077
BikePoints_745,true,false,1385740020000,,"Upcerne Road, West Chelsea",false,300075
BikePoints_746,true,false,1385985720000,,"Lots Road, West Chelsea",false,300076
BikePoints_747,true,false,1385997240000,,"Ormonde Gate, Chelsea",false,300089
BikePoints_748,true,false,1386159900000,,"Hertford Road, De Beauvoir Town",false,300092
BikePoints_749,true,false,1386172440000,,"Haggerston Road, Haggerston",false,300081
BikePoints_750,true,false,1386240360000,,"Culvert Road, Battersea",false,300080
BikePoints_751,true,false,1386250800000,,"Newton Street, Covent Garden",false,300074
BikePoints_752,true,false,1650364320000,,"London Street, Paddington",false,300079
BikePoints_754,true,false,1389003540000,,"Grenfell Road, Avondale",false,300067
BikePoints_755,true,false,1389008580000,,"The Vale, Chelsea",false,300058
BikePoints_756,true,false,1390223040000,,"Prince of Wales Drive, Battersea Park",false,300073
BikePoints_757,true,false,1389094260000,,"Harcourt Terrace, West Brompton",false,300069
BikePoints_758,true,false,1389178020000,,"Westbourne Park Road, Portobello",false,300057
BikePoints_759,true,false,1389627480000,,"Broadley Terrace, Marylebone",false,300072
BikePoints_761,true,false,1389781800000,,"Humbolt Road, Fulham",false,300068
BikePoints_762,true,false,1392039000000,,"Storey's Gate, Westminster",false,200202
BikePoints_763,true,false,1392043020000,,"Mile End Park Leisure Centre, Mile End",false,300027
BikePoints_764,true,false,1392633480000,,"St. John's Road, Clapham Junction",false,200185
BikePoints_765,true,false,1392986940000,,"Ranelagh Gardens, Fulham",false,300064
BikePoints_766,true,false,1392894840000,,"Ram Street, Wandsworth",false,200079
BikePoints_767,true,false,1393406280000,,"Santos Road, Wandsworth",false,200177
BikePoints_768,true,false,1393494060000,,"Clapham Common North Side, Clapham Common",false,300065
BikePoints_769,true,false,1393939560000,,"Sandilands Road, Walham Green",false,300001
BikePoints_770,true,false,1394099280000,,"Gwendwr Road, West Kensington",false,300097
BikePoints_771,true,false,1394018400000,,"Rifle Place, Avondale",false,300007
BikePoints_772,true,false,1396442100000,,"Binfield Road, Stockwell",false,300015
BikePoints_773,true,false,1396262520000,,"Tallis Street, Temple",false,300096
BikePoints_774,true,false,1396265880000,,"Hurlingham Park, Parsons Green",false,300098
BikePoints_775,true,false,1396270320000,,"Little Brook Green, Brook Green",false,300101
BikePoints_776,true,false,1396273320000,,"Abyssinia Close, Clapham Junction",false,300099
BikePoints_777,true,false,1406282940000,,"Limburg Road, Clapham Junction",false,300100
BikePoints_779,true,false,1435313700000,,"Houndsditch, Aldgate",false,200072
BikePoints_780,true,false,1439455200000,,"Imperial Wharf Station, Sands End",false,300070
BikePoints_781,true,false,1446485340000,,"Victoria & Albert Museum, South Kensington",false,300032
BikePoints_85,true,false,1279026060000,,"Tanner Street, Bermondsey",false,000994
BikePoints_86,true,false,1279027140000,,"Sancroft Street, Vauxhall",false,003434
BikePoints_87,true,false,1279027680000,,"Devonshire Square, Liverpool Street",false,003438
BikePoints_88,true,false,1279028280000,,"Bayley Street , Bloomsbury",false,001006
BikePoints_89,true,false,1279029360000,,"Tavistock Place, Bloomsbury",false,003439
BikePoints_90,true,false,1279030020000,,"Harrington Square 1, Camden Town",false,001038
BikePoints_91,true,false,1279036740000,,"Walnut Tree Walk, Vauxhall",false,001076
BikePoints_92,true,false,1279037040000,,"Borough Road, Elephant & Castle",false,001082
BikePoints_93,true,false,1279037760000,,"Cloudesley Road, Angel",false,002586
BikePoints_94,true,false,1279038420000,,"Bricklayers Arms, Borough",false,001070
BikePoints_95,true,false,1279096560000,,"Aldersgate Street, Barbican",false,001065
BikePoints_96,true,false,1279096980000,,"Falkirk Street, Hoxton",false,001047
BikePoints_97,true,false,1279097580000,,"Gloucester Road (North), Kensington",false,003447
BikePoints_98,true,false,1279099080000,,"Hampstead Road, Euston",false,000972
BikePoints_99,true,false,1279099680000,,"Old Quebec Street, Marylebone",false,001085
BikePoints_100,true,false,1279099860000,,"Albert Embankment, Vauxhall",false,001059
BikePoints_101,true,false,1279102680000,,"Queen Street 1, Bank",false,000999
BikePoints_102,true,false,1279102860000,,"Jewry Street, Aldgate",false,001045
BikePoints_103,true,false,1279103520000,,"Vicarage Gate, Kensington",false,003441
BikePoints_104,true,false,1279103760000,,"Crosswall, Tower",false,000991
BikePoints_105,true,false,1279105320000,,"Westbourne Grove, Bayswater",false,001041
BikePoints_106,true,false,1279106880000,,"Woodstock Street, Mayfair",false,001042
BikePoints_107,true,false,1279107480000,,"Finsbury Leisure Centre, St. Luke's",false,001049
BikePoints_108,true,false,1279107720000,,"Abbey Orchard Street, Westminster",false,003429
BikePoints_109,true,false,1279108320000,,"Soho Square , Soho",false,001052
BikePoints_110,true,false,1279108920000,,"Wellington Road, St. John's Wood",false,001055
BikePoints_111,true,false,1279109160000,,"Park Lane , Hyde Park",false,001037
BikePoints_113,true,false,1279116600000,,"Gloucester Road (Central), South Kensington",false,003435
BikePoints_114,true,false,1279119900000,,"Park Road (Baker Street), The Regent's Park",false,001050
BikePoints_115,true,false,1279120680000,,"Braham Street, Aldgate",false,001062
BikePoints_116,true,false,1279122360000,,"Little Argyll Street, West End",false,000995
BikePoints_117,true,false,1279124220000,,"Lollard Street, Vauxhall",false,000998
BikePoints_118,true,false,1279124520000,,"Rochester Row, Westminster",false,003457
BikePoints_119,true,false,1279124760000,,"Bath Street, St. Luke's",false,000964
BikePoints_120,true,false,1279187040000,,"The Guildhall, Guildhall",false,001044
BikePoints_121,true,false,1279189200000,,"Baker Street, Marylebone",false,001086
BikePoints_122,true,false,1279190040000,,"Norton Folgate, Liverpool Street",false,001068
BikePoints_123,true,false,1279191300000,,"St. John Street, Finsbury",false,000992
BikePoints_124,true,false,1279191540000,,"Eaton Square, Belgravia",false,001069
BikePoints_125,true,false,1279192200000,,"Borough High Street, The Borough",false,000996
BikePoints_126,true,false,1279193340000,,"Museum of London, Barbican",false,001043
BikePoints_127,true,false,1279193520000,,"Wood Street, Guildhall",false,001063
BikePoints_128,true,false,1279194060000,,"Emperor's Gate, South Kensington",false,001116
BikePoints_129,true,false,1279198500000,,"Golden Square, Soho",false,003451
BikePoints_130,true,false,1279198800000,,"Tower Gardens , Tower",false,001071
BikePoints_131,true,false,1279199280000,,"Eversholt Street , Camden Town",false,001005
BikePoints_132,true,false,1279199520000,,"Bethnal Green Road, Shoreditch",false,000973
BikePoints_133,true,false,1279200240000,,"Derry Street, Kensington",false,003436
BikePoints_134,true,false,1279200900000,,"Wapping High Street, Wapping",false,001039
BikePoints_135,true,false,1279201080000,,"Clerkenwell Green, Clerkenwell",false,001053
BikePoints_136,true,false,1279201200000,,"Queen Victoria Street, St. Paul's",false,001048
BikePoints_138,true,false,1279205220000,,"Green Street, Mayfair",false,003464
BikePoints_139,true,false,1279205460000,,"Lambeth Road, Vauxhall",false,001078
BikePoints_140,true,false,1279205580000,,"Finsbury Square , Moorgate",false,001056
BikePoints_141,true,false,1279210980000,,"Chapel Place, Marylebone",false,001003
BikePoints_142,true,false,1279211220000,,"West Cromwell Road, Earl's Court",false,001001
BikePoints_143,true,false,1279211400000,,"Pont Street, Knightsbridge",false,001114
BikePoints_144,true,false,1279211580000,,"Kennington Cross, Kennington",false,001093
BikePoints_145,true,false,1279212180000,,"Ilchester Place, Kensington",false,001115
BikePoints_146,true,false,1279212360000,,"Vauxhall Bridge , Pimlico",false,001046
BikePoints_148,true,false,,,"Tachbrook Street, Victoria",false,000965
BikePoints_149,true,false,1279215360000,,"Kennington Road Post Office, Oval",false,001073
BikePoints_150,true,false,1279215540000,,"Holy Trinity Brompton, Knightsbridge",false,001002
BikePoints_151,true,false,1279215720000,,"Chepstow Villas, Notting Hill",false,001120
BikePoints_152,true,false,1279215900000,,"Hampton Street, Walworth",false,001118
BikePoints_153,true,false,1279216080000,,"Bayswater Road, Hyde Park",false,001096
BikePoints_154,true,false,,,"Waterloo Station 3, Waterloo",false,001072
BikePoints_155,true,false,1279272660000,,"Lexham Gardens, Kensington",false,001121
BikePoints_156,true,false,1279273080000,,"New Kent Road, The Borough",false,000966
BikePoints_157,true,false,1279273200000,,"Wright's Lane, Kensington",false,001094
BikePoints_158,true,false,1279273320000,,"Trebovir Road, Earl's Court",false,001113
BikePoints_160,true,false,1279274280000,,"Waterloo Place, St. James's",false,003458
BikePoints_161,true,false,1279286940000,,"Guildhouse Street, Victoria",false,003478
BikePoints_162,true,false,1279287120000,,"Southampton Place, Holborn",false,001123
BikePoints_163,true,false,1279287300000,,"Sloane Avenue, Knightsbridge",false,003461
BikePoints_164,true,false,1279287600000,,"Cleveland Gardens, Bayswater",false,001178
BikePoints_165,true,false,1279287960000,,"Orsett Terrace, Bayswater",false,002585
BikePoints_166,true,false,1279288140000,,"Seville Street, Knightsbridge",false,001177
BikePoints_167,true,false,,,"Eccleston Place, Victoria",false,003465
BikePoints_168,true,false,1279289400000,,"Argyll Road, Kensington",false,003463
BikePoints_436,true,false,1323350220000,,"Red Lion Street, Holborn",false,022171
BikePoints_437,true,false,1325746380000,,"Vauxhall Walk, Vauxhall",false,200056
BikePoints_439,true,false,1325705460000,,"Killick Street, King's Cross",false,200053
BikePoints_440,true,false,1325708160000,,"Kennington Oval, Oval",false,200032
BikePoints_441,true,false,1325711220000,,"Sail Street, Vauxhall",false,200039
BikePoints_442,true,false,1325940420000,,"Walmer Road, Avondale",false,200035
BikePoints_443,true,false,1325941800000,,"Philpot Street, Whitechapel",false,200033
BikePoints_444,true,false,1325944680000,,"Bethnal Green Garden, Bethnal Green",false,200047
BikePoints_445,true,false,1325945820000,,"Cheshire Street, Bethnal Green",false,200003
BikePoints_446,true,false,1325948880000,,"York Hall, Bethnal Green",false,200042
BikePoints_447,true,false,1325949000000,,"Jubilee Crescent, Cubitt Town",false,200054
BikePoints_448,true,false,1325952660000,,"Fisherman's Walk West, Canary Wharf",false,022165
BikePoints_449,true,false,1325952900000,,"Shadwell Station, Shadwell",false,200020
BikePoints_450,true,false,1326105240000,,"Jubilee Street, Stepney",false,200002
BikePoints_451,true,false,1325501400000,,"Hermitage Court, Wapping",false,200021
BikePoints_452,true,false,1326109140000,,"St. Katharine's Way, Tower",false,200049
BikePoints_453,true,false,1326111060000,,"Garnet Street, Shadwell",false,200045
BikePoints_454,true,false,1326115380000,,"Napier Avenue, Millwall",false,200046
BikePoints_455,true,false,1326117780000,,"East Ferry Road, Cubitt Town",false,200031
BikePoints_456,true,false,1326197580000,,"Parkway, Camden Town",false,200118
BikePoints_457,true,false,1326203280000,,"Castlehaven Road, Camden Town",false,200016
BikePoints_458,true,false,1326294780000,,"Wapping Lane, Wapping",false,200034
BikePoints_459,true,false,,,"Gunmakers Lane, Old Ford",false,200014
BikePoints_460,true,false,1326284820000,,"Burdett Road, Mile End",false,200123
BikePoints_461,true,true,1326293640000,,"Aston Street, Stepney",false,200013
BikePoints_462,true,false,1326294600000,,"Bonny Street, Camden Town",false,200105
BikePoints_463,true,false,,,"Thurtle Road, Haggerston",false,200093
BikePoints_464,true,false,1326304980000,,"St. Mary & St. Michael Church, Stepney",false,200082
BikePoints_465,true,false,1333613280000,,"Pitfield Street North,Hoxton",false,200152
BikePoints_466,true,false,1326360000000,,"Whiston Road, Haggerston",false,200158
BikePoints_467,true,false,1326374040000,,"Southern Grove, Bow",false,200168
BikePoints_468,true,false,1326375720000,,"Cantrell Road, Bow",false,200150
BikePoints_469,true,false,1326381060000,,"Lindfield Street, Poplar",false,022178
BikePoints_470,true,false,1326790620000,,"Mostyn Grove, Bow",false,200174
BikePoints_471,true,false,1326790860000,,"Hewison Street, Old Ford",false,200006
BikePoints_472,true,false,1326791160000,,"Malmesbury Road, Bow",false,200019
BikePoints_473,true,false,1326816540000,,"Millharbour, Millwall",false,022167
BikePoints_474,true,false,1326822960000,,"Gascoyne Road, Victoria Park",false,200155
BikePoints_475,true,false,1326825480000,,"Lightermans Road, Millwall",false,200004
BikePoints_476,true,false,1326962100000,,"Stebondale Street, Cubitt Town",false,200009
BikePoints_477,true,false,1326963780000,,"Spindrift Avenue, Millwall",false,200018
BikePoints_478,true,false,1326965580000,,"Stepney Green Station, Stepney",false,200012
BikePoints_479,true,false,1326966240000,,"Pott Street, Bethnal Green",false,200156
BikePoints_480,true,false,1326975420000,,"Flamborough Street, Limehouse",false,200115
BikePoints_481,true,false,1326996480000,,"Saunders Ness Road, Cubitt Town",false,200022
BikePoints_482,true,false,1326996720000,,"Exhibition Road Museums 2, South Kensington",false,200052
BikePoints_483,true,false,1327088280000,,"Albert Gardens, Stepney",false,022166
BikePoints_484,true,false,1327339740000,,"Bromley High Street, Bow",false,022172
BikePoints_485,true,false,1327255440000,,"Old Ford Road, Bethnal Green",false,022173
BikePoints_486,true,false,1327338660000,,"Granby Street, Shoreditch",false,022174
BikePoints_487,true,false,1327936860000,,"Canton Street, Poplar",false,022175
BikePoints_488,true,false,1327254960000,,"Reardon Street, Wapping",false,022176
BikePoints_490,true,false,,,"Pennington Street, Wapping",false,200090
BikePoints_491,true,false,1327256220000,,"Queen Mary's, Mile End",false,200249
BikePoints_492,true,false,1327256520000,,"Maplin Street, Mile End",false,200230
BikePoints_494,true,false,1327433220000,,"South Quay East, Canary Wharf",false,200233
BikePoints_495,true,false,1327340460000,,"Bow Church Station, Bow",false,200252
BikePoints_496,true,false,1327400820000,,"Devons Road, Bow",false,200255
BikePoints_497,true,false,1327398420000,,"Merchant Street, Bow",false,200242
BikePoints_498,true,false,1327398660000,,"Bow Road Station, Bow",false,200251
BikePoints_499,true,false,1327407960000,,"Furze Green, Bow",false,200011
BikePoints_500,true,false,1327430040000,,"Ansell House, Stepney",false,200148
BikePoints_501,true,false,1327430220000,,"Cephas Street, Bethnal Green",false,200073
BikePoints_502,true,false,1563957840000,,"Bonner Gate, Victoria Park",false,200241
BikePoints_503,true,false,1327492920000,,"Cleveland Way, Stepney",false,200250
BikePoints_504,true,false,1327937820000,,"St. John's Park, Cubitt Town",false,200243
BikePoints_505,true,false,1327937460000,,"Ackroyd Drive, Bow",false,200038
BikePoints_506,true,false,1327938660000,,"Bell Lane, Liverpool Street",false,200036
BikePoints_507,true,false,1327938420000,,"Clarkson Street, Bethnal Green",false,200131
BikePoints_508,true,false,1327938180000,,"Fournier Street, Whitechapel",false,200157
BikePoints_509,true,false,1327938120000,,"Fore Street, Guildhall",false,200253
BikePoints_510,true,false,,,"Westferry DLR, Limehouse",false,200238
BikePoints_511,true,false,1327937940000,,"Sutton Street, Shadwell",false,200256
BikePoints_512,true,false,1328112600000,,"Pritchard's Road, Bethnal Green",false,200083
BikePoints_513,true,false,,,"Watney Market, Stepney",false,200162
BikePoints_514,true,false,1328201520000,,"Portman Square, Marylebone",false,200008
BikePoints_515,true,false,,,"Russell Gardens, Olympia",false,200080
BikePoints_516,true,false,1328202420000,,"Chrisp Street Market, Poplar",false,200089
BikePoints_517,true,false,1326790860000,,"Ford Road, Old Ford",false,200027
BikePoints_518,true,false,,,"Antill Road, Mile End",false,200041
BikePoints_519,true,false,,,"Teviot Street, Poplar",false,200254
BikePoints_520,true,false,,,"Bancroft Road, Bethnal Green",false,200234
BikePoints_521,true,false,,,"Driffield Road, Old Ford",false,200030
BikePoints_782,true,false,1446485820000,,"Halford Road, West Kensington",false,300210
BikePoints_783,true,false,1448529660000,,"Monier Road, Hackney Wick",false,300213
BikePoints_784,true,false,1452789240000,,"East Village, Queen Elizabeth Olympic Park",false,300200
BikePoints_785,true,false,1451908440000,,"Aquatic Centre, Queen Elizabeth Olympic Park",false,300233
BikePoints_786,true,false,1451918160000,,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",false,300029
BikePoints_787,true,false,1451900700000,,"Timber Lodge, Queen Elizabeth Olympic Park",false,300227
BikePoints_788,true,false,1451906880000,,"Copper Box Arena, Queen Elizabeth Olympic Park",false,300226
BikePoints_789,true,false,1452507000000,,"Podium, Queen Elizabeth Olympic Park",false,300021
BikePoints_790,true,false,1452687420000,,"Stratford Station, Stratford",false,300234
BikePoints_792,true,false,1454926380000,,"Blackfriars Road, Southwark",false,300214
BikePoints_793,true,false,1459424760000,,"Cromer Street, Bloomsbury",false,300205
BikePoints_794,true,false,1456404240000,,"Victoria Rise, Clapham Common",false,300204
BikePoints_795,true,false,1456744740000,,"Euston Square Gardens, Euston",false,300203
BikePoints_796,true,false,1456746420000,,"Coram Street, Bloomsbury",false,300201
BikePoints_797,true,false,1456839540000,,"Ossulston Street, Somers Town",false,300211
BikePoints_798,true,false,1464787980000,,"Birkenhead Street, King's Cross",false,300212
BikePoints_799,true,false,1464876480000,,"Kings Gate House, Westminster",false,300202
BikePoints_800,true,false,1457107140000,,"Sopwith Way, Battersea Park",false,300248
BikePoints_801,true,false,1458824640000,,"Lavington Street, Bankside",false,300208
BikePoints_802,true,false,1464865500000,,"Albert Square, Stockwell",false,300209
BikePoints_803,true,false,1464787860000,,"Southwark Street, Bankside",false,300238
BikePoints_804,true,false,1459410960000,,"Good's Way, King's Cross",false,300243
BikePoints_805,true,false,1467626400000,,"The Metropolitan, Portobello",false,300244
BikePoints_806,true,false,1472723460000,,"Handyside Street, King's Cross",false,300241
BikePoints_807,true,false,1466715600000,,"Bevington Road West, North Kensington",false,300236
BikePoints_808,true,false,1461753540000,,"Gauden Road, Clapham",false,300207
BikePoints_809,true,false,1467640800000,,"Lincoln's Inn Fields, Holborn",false,300240
BikePoints_810,true,false,1464943200000,,"Tate Modern, Bankside",false,300237
BikePoints_811,true,false,1469538960000,,"Westferry Circus, Canary Wharf",false,300228
BikePoints_812,true,false,1469005200000,,"Here East North, Queen Elizabeth Olympic Park",false,300217
BikePoints_813,true,false,1467627120000,,"New Spring Gardens Walk, Vauxhall",false,300224
BikePoints_814,true,false,1464870060000,,"Clapham Road, Lingham Street, Stockwell",false,300245
BikePoints_815,true,false,1462357680000,,"Lambeth Palace Road, Waterloo",false,300231
BikePoints_816,true,false,1489065360000,,"Here East South, Queen Elizabeth Olympic Park",false,300219
BikePoints_817,true,false,1464949140000,,"Riverlight South, Nine Elms",false,300232
BikePoints_818,true,false,1563958740000,,"Westminster Pier, Westminster",false,300249
BikePoints_819,true,false,1476360120000,,"Belvedere Road 2, South Bank",false,300246
BikePoints_820,true,false,1481807940000,,"Victory Place, Walworth",false,300239
BikePoints_821,true,false,1487335920000,,"Battersea Power Station, Battersea Park",false,300221
BikePoints_826,true,false,1500554880000,,"Allington Street, Victoria",false,300242
BikePoints_827,true,false,1517788800000,,"Cranmer Road, Stockwell",false,300247
BikePoints_828,true,false,1517788800000,,"Normandy Road, Stockwell",false,300225
BikePoints_829,true,false,1517443200000,,"Wynne Road, Stockwell",false,300230
BikePoints_830,true,false,1517961600000,,"Sidney Road, Stockwell",false,300229
BikePoints_831,true,false,1517961600000,,"St John's Crescent, Brixton",false,300215
BikePoints_832,true,false,1517961600000,,"Ferndale Road, Brixton",false,200240
BikePoints_833,true,false,1517875200000,,"Saltoun Road, Brixton",false,300206
BikePoints_834,true,false,1529449200000,,"Gas Holders, Battersea Park",false,300216
BikePoints_835,true,false,,,"Farringdon Street, Holborn",false,300220
BikePoints_836,true,false,,,"York Way, Kings Cross",false,300235
BikePoints_838,true,false,1539254700000,,"Fore Street Avenue, Guildhall",false,300222
BikePoints_839,true,false,1544611140000,,"Sea Containers, South Bank",false,200144
BikePoints_840,true,false,1599752640000,,"George Row, Bermondsey",false,002679
BikePoints_841,true,false,,,"Tower Wharf, Bermondsey",false,002667
BikePoints_844,true,false,1608298140000,,"Canada Water Station, Rotherhithe",false,300252
BikePoints_845,true,false,1608303660000,,"Bermondsey Station, Bermondsey",false,300253
BikePoints_169,true,false,1279289760000,,"Porchester Place, Paddington",false,003477
BikePoints_170,true,false,1279290180000,,"Hardwick Street, Clerkenwell",false,001057
BikePoints_171,true,false,1279291200000,,"Collingham Gardens, Earl's Court",false,003459
BikePoints_172,true,false,1279291500000,,"Sumner Place, South Kensington",false,001124
BikePoints_173,true,false,1279292700000,,"Waterloo Road, South Bank",false,001176
BikePoints_174,true,false,1279295940000,,"Strand, Strand",false,001100
BikePoints_175,true,false,1529674980000,,"Worship Street, Shoreditch",false,000997
BikePoints_176,true,false,1279297560000,,"Gloucester Terrace, Bayswater",false,001173
BikePoints_177,true,false,1279297740000,,"Ashley Place, Victoria",false,001122
BikePoints_178,true,false,1279297920000,,"Warwick Square, Pimlico",false,003460
BikePoints_180,true,false,1279298220000,,"North Audley Street, Mayfair",false,001126
BikePoints_181,true,false,1279298460000,,"Belgrave Square, Belgravia",false,003473
BikePoints_182,true,false,1279363140000,,"Bell Street , Marylebone",false,001166
BikePoints_183,true,false,1279364160000,,"Riverlight North, Nine Elms",false,001165
BikePoints_184,true,false,1279364280000,,"Portland Place, Marylebone",false,001164
BikePoints_185,true,false,1279365360000,,"Alderney Street, Pimlico",false,001174
BikePoints_186,true,false,1279365480000,,"South Wharf Road, Paddington",false,001167
BikePoints_187,true,false,1279365720000,,"Queen's Gate (South), South Kensington",false,001172
BikePoints_188,true,false,1279376760000,,"Nutford Place, Marylebone",false,001112
BikePoints_189,true,false,1279377180000,,"Claremont Square, Angel",false,001104
BikePoints_190,true,false,1279381080000,,"Rampayne Street, Pimlico",false,001106
BikePoints_191,true,false,1279383120000,,"Hyde Park Corner, Hyde Park",false,001075
BikePoints_192,true,false,1279383300000,,"Wardour Street, Soho",false,001163
BikePoints_193,true,false,1279392479356,,"Bankside Mix, Bankside",false,000963
BikePoints_194,true,false,1279392479395,,"Hop Exchange, The Borough",false,000960
BikePoints_195,true,false,1279392479432,,"Milroy Walk, South Bank",false,000959
BikePoints_196,true,false,1279392479471,,"Union Street, The Borough",false,000961
BikePoints_197,true,false,1279392479520,,"Stamford Street, South Bank",false,000962
BikePoints_199,true,false,1279441800000,,"Great Tower Street, Monument",false,001080
BikePoints_200,true,false,1279441920000,,"LMU Commercial Road, Whitechapel",false,001105
BikePoints_201,true,false,1279444080000,,"Dorset Square, Marylebone",false,001162
BikePoints_202,true,false,1279444320000,,"Leman Street, Aldgate",false,001102
BikePoints_203,true,false,1279445580000,,"West Smithfield Rotunda, Farringdon",false,001040
BikePoints_204,true,false,1279466640000,,"Margery Street, Clerkenwell",false,003468
BikePoints_206,true,false,1279471380000,,"New Road 1 , Whitechapel",false,001171
BikePoints_207,true,false,1279558140000,,"Grosvenor Crescent, Belgravia",false,001169
BikePoints_208,true,false,1279472580000,,"Mallory Street, Marylebone",false,001175
BikePoints_210,true,false,1279535160000,,"Hinde Street, Marylebone",false,003476
BikePoints_211,true,false,1279535820000,,"Cadogan Place, Knightsbridge",false,003469
BikePoints_212,true,false,1279536840000,,"Campden Hill Road, Notting Hill",false,003487
BikePoints_213,true,false,1279537020000,,"Wellington Arch, Hyde Park",false,001109
BikePoints_214,true,false,1279537200000,,"Endsleigh Gardens, Euston",false,001079
BikePoints_215,true,false,1279537380000,,"Moorfields, Moorgate",false,001092
BikePoints_216,true,false,1279537920000,,"Old Brompton Road, South Kensington",false,003479
BikePoints_217,true,false,1279538040000,,"Wormwood Street, Liverpool Street",false,002587
BikePoints_218,true,false,1279543740000,,"St. Luke's Church, Chelsea",false,003486
BikePoints_219,true,false,1279545900000,,"Bramham Gardens, Earl's Court",false,001183
BikePoints_220,true,false,1279546320000,,"Chelsea Green, Chelsea",false,001179
BikePoints_221,true,false,1279552200000,,"Horseferry Road, Westminster",false,001170
BikePoints_222,true,false,1279614120000,,"Knightsbridge, Hyde Park",false,001101
BikePoints_223,true,false,1279614420000,,"Rodney Road , Walworth",false,003481
BikePoints_224,true,false,1279615020000,,"Queensway, Kensington Gardens",false,001150
BikePoints_225,true,false,1279616280000,,"Notting Hill Gate Station, Notting Hill",false,001182
BikePoints_226,true,false,1279616520000,,"Charles II Street, West End",false,003488
BikePoints_227,true,false,1279616700000,,"Great Percy Street, Clerkenwell",false,003470
BikePoints_228,true,false,1279616880000,,"St. James's Square, St. James's",false,001067
BikePoints_229,true,false,1279617780000,,"Whitehall Place, Strand",false,001151
BikePoints_230,true,false,1279618020000,,"Poured Lines, Bankside",false,001144
BikePoints_231,true,false,1279622820000,,"Queen's Gate (Central), South Kensington",false,001089
BikePoints_232,true,false,1279623240000,,"Carey Street, Holborn",false,001139
BikePoints_233,true,false,1279624260000,,"Pall Mall East, West End",false,001153
BikePoints_234,true,false,1279624680000,,"Liverpool Road (N1 Centre), Angel",false,001081
BikePoints_235,true,false,1279625640000,,"Kennington Road  , Vauxhall",false,001154
BikePoints_236,true,false,1279625940000,,"Fashion Street, Whitechapel",false,003483
BikePoints_237,true,false,1279799040000,,"Dock Street, Wapping",false,003467
BikePoints_238,true,false,1279627920000,,"Frampton Street, Paddington",false,001099
BikePoints_239,true,false,1279628160000,,"Warren Street Station, Euston",false,001090
BikePoints_240,true,false,1279628280000,,"Colombo Street, Southwark",false,003472
BikePoints_242,true,false,1279628640000,,"Beaumont Street, Marylebone",false,003482
BikePoints_243,true,false,1279628940000,,"Gloucester Street, Pimlico",false,001103
BikePoints_244,true,false,1279629240000,,"Earnshaw Street , Covent Garden",false,001145
BikePoints_245,true,false,1279629660000,,"Grosvenor Road, Pimlico",false,001140
BikePoints_246,true,false,1279639740000,,"Berry Street, Clerkenwell",false,001159
BikePoints_247,true,false,1279639920000,,"St. John's Wood Church, The Regent's Park",false,001091
BikePoints_248,true,false,1279640160000,,"Triangle Car Park, Hyde Park",false,001088
BikePoints_249,true,false,1279640400000,,"Harper Road, The Borough",false,001137
BikePoints_250,true,false,1279641000000,,"Royal Avenue 1, Chelsea",false,003440
BikePoints_251,true,false,1279700160000,,"Brushfield Street, Liverpool Street",false,001161
BikePoints_252,true,false,1279700640000,,"Jubilee Gardens, South Bank",false,001111
BikePoints_253,true,false,1279700820000,,"Shoreditch Park, Hoxton",false,001051
BikePoints_522,true,false,,,"Clinton Road, Mile End",false,200161
BikePoints_523,true,false,,,"Langdon Park, Poplar",false,200160
BikePoints_524,true,false,1328515080000,,"Lancaster Gate , Bayswater",false,200017
BikePoints_525,true,false,1643301180000,,"Blythe Road, Olympia",false,200153
BikePoints_526,true,false,,,"Lancaster Drive, Blackwall",false,200143
BikePoints_527,true,false,1328777280000,,"Hansard Mews, Holland Park",false,200154
BikePoints_528,true,false,1328777880000,,"Clarges Street, Mayfair",false,200088
BikePoints_529,true,false,,,"Manresa Road, Chelsea",false,200010
BikePoints_530,true,false,,,"Newby Place, Poplar",false,200146
BikePoints_531,true,false,1328778840000,,"Twig Folly Bridge, Mile End",false,200167
BikePoints_532,true,false,1328886360000,,"Jubilee Plaza, Canary Wharf",false,200163
BikePoints_533,true,false,,,"Wellington Row, Bethnal Green",false,200165
BikePoints_534,true,false,,,"Goldsmith's Row, Haggerston",false,200159
BikePoints_535,true,false,,,"Gloucester Avenue, Camden Town",false,200145
BikePoints_536,true,false,,,"Queensbridge Road, Haggerston",false,200024
BikePoints_537,true,false,1330352880000,,"Old Montague Street, Whitechapel",false,200239
BikePoints_538,true,false,,,"Naval Row, Blackwall",false,200050
BikePoints_539,true,false,,,"Hoxton Station, Hoxton",false,200151
